,AVG LAT,AVG LON,COMMON NAME,OBSERVATION COUNT,OBSERVATION_DATE,TEMPERATURE,TIME_DELTAS,VERTICES
73,27.867198,-84.0040560632,Purple Martin,89,2011-03-26,294.869995117,7278000.0,28.26*-82.71*4&17.76*-88.64*2&27.11*-80.25*2&31.31*-86.48*1&28.39*-81.54*8&27.83*-82.72*1&27.82*-81.20*20&27.82*-81.20*1&32.04*-85.47*1&30.97*-87.24*3&34.92*-91.55*1&26.48*-80.14*3&26.49*-80.16*9&30.28*-87.58*2&26.49*-80.16*1&17.70*-88.65*8&27.97*-82.71*2&29.67*-81.99*10&30.19*-85.67*10
74,30.514960615,-84.659936765,Purple Martin,183,2011-03-27,276.950012207,7368300.0,34.55*-92.62*2&29.71*-81.23*1&30.23*-88.02*18&36.14*-94.13*2&32.40*-85.94*2&30.52*-87.91*80&27.24*-81.94*1&27.69*-82.50*1&38.83*-75.25*3&26.63*-80.23*6&27.73*-82.65*2&34.78*-87.44*7&30.26*-88.11*1&30.23*-88.02*5&30.66*-84.21*10&26.49*-80.16*1&32.35*-86.18*21&27.20*-80.83*1&30.19*-85.67*7&26.49*-80.16*12
75,29.5912238556,-84.4996451222,Purple Martin,66,2011-03-28,293.270019531,7455600.0,30.25*-88.09*12&30.25*-87.82*6&28.64*-81.40*1&30.32*-87.28*3&27.32*-82.50*7&28.10*-81.63*3&30.73*-81.76*16&30.51*-84.35*6&30.19*-85.67*12
76,28.485589281,-87.0078561095,Purple Martin,96,2011-03-29,292.070007324,7536600.0,28.26*-82.71*1&30.59*-87.13*6&35.46*-120.67*4&28.10*-81.63*1&30.25*-87.82*4&34.48*-93.10*8&26.53*-81.88*10&27.73*-82.65*2&30.79*-88.07*2&34.59*-85.64*1&29.62*-82.42*2&28.10*-81.63*4&27.12*-80.48*1&31.06*-85.68*3&31.13*-85.73*2&9.93*-83.19*1&26.49*-80.16*25&19.22*-104.69*10&29.65*-82.31*1&30.73*-87.90*1&28.38*-81.67*7
77,28.42297905,-86.2809915278,Purple Martin,93,2011-03-30,288.0,7615200.0,30.26*-88.11*1&9.93*-83.19*15&28.21*-82.76*1&28.64*-81.40*1&26.13*-80.36*1&30.38*-86.37*25&26.12*-80.24*5&30.25*-87.82*5&26.12*-80.24*1&30.67*-81.44*2&25.73*-80.31*3&28.57*-81.36*2&30.25*-88.10*2&30.26*-88.11*1&30.25*-88.08*12&38.55*-121.42*4&30.25*-88.09*10&31.06*-85.68*2
78,32.0423189333,-92.15972648,Purple Martin,178,2011-03-31,294.049987793,7711800.0,28.21*-82.76*5&30.32*-87.28*35&27.32*-82.50*3&28.20*-82.46*1&27.69*-82.50*6&30.23*-87.90*4&34.77*-87.44*50&38.64*-121.41*1&28.10*-81.63*5&38.61*-121.44*1&34.73*-87.28*2&38.56*-121.47*2&31.02*-87.90*12&34.58*-86.12*50&29.65*-82.31*1
79,30.4514268893,-87.4675231107,Purple Martin,110,2011-04-01,288.720001221,7800300.0,34.80*-92.35*1&28.20*-82.78*4&28.64*-81.40*1&28.10*-81.63*5&36.14*-94.13*2&29.63*-82.31*1&27.30*-82.39*3&29.63*-82.31*2&28.20*-82.46*3&38.56*-121.47*2&27.62*-82.73*2&31.18*-87.89*24&28.24*-82.75*3&27.69*-82.50*3&35.46*-120.67*4&34.85*-92.41*1&30.25*-88.11*10&28.24*-82.70*2&35.91*-90.08*1&27.69*-82.50*1&30.18*-81.40*1&28.15*-82.66*6&27.76*-80.45*1&30.91*-87.83*2&28.45*-82.61*2&30.19*-85.67*8&35.14*-92.45*12&25.56*-80.45*3
80,30.3536317,-85.1211900304,Purple Martin,188,2011-04-02,292.049987793,7885800.0,32.35*-86.18*22&28.25*-82.76*1&26.49*-80.16*1&34.55*-92.62*16&26.49*-80.16*25&27.85*-82.60*2&27.73*-82.65*2&29.63*-82.31*4&27.98*-82.36*1&36.35*-94.29*1&28.87*-81.68*3&30.44*-81.44*8&35.28*-93.20*4&30.43*-81.43*4&26.48*-80.14*19&35.25*-93.16*25&25.90*-81.31*30&30.12*-81.40*3&36.35*-94.18*5&27.00*-82.10*3&30.31*-87.41*2&34.77*-91.91*6&29.28*-82.33*1
81,29.8542207917,-87.118026925,Purple Martin,97,2011-04-03,293.869995117,7972200.0,34.57*-92.61*2&28.26*-82.71*2&28.64*-81.40*3&30.25*-87.82*2&30.11*-81.35*5&30.17*-83.24*2&34.85*-92.41*3&27.73*-82.46*4&27.69*-82.50*6&18.14*-93.54*1&34.98*-92.37*2&27.69*-82.50*2&26.72*-81.70*10&28.25*-82.76*3&30.23*-88.01*3&30.02*-81.33*4&27.69*-82.50*12&24.63*-82.87*20&26.32*-80.22*1&30.23*-88.02*3&36.23*-92.33*2&34.59*-93.45*3&29.90*-81.31*1&38.61*-121.44*1
82,31.3680300944,-84.5731128778,Purple Martin,77,2011-04-04,292.75,8060400.0,28.64*-81.40*1&27.56*-80.39*8&28.10*-81.63*7&36.14*-94.13*12&28.20*-82.46*1&36.14*-94.13*5&28.15*-80.73*8&39.27*-75.47*8&34.64*-92.14*8&30.37*-88.22*1&28.27*-82.73*2&28.31*-82.67*3&27.69*-82.50*3&34.55*-92.62*5&34.85*-92.41*2&28.34*-81.53*1&38.93*-77.02*1&26.48*-80.14*1
83,30.4295423429,-88.3077371214,Purple Martin,69,2011-04-05,289.400024414,8143200.0,30.23*-88.02*1&28.26*-82.71*2&38.86*-77.02*1&28.64*-81.40*2&26.49*-80.16*1&28.10*-81.63*3&24.78*-80.90*1&25.90*-81.31*40&34.54*-120.17*2&34.56*-120.14*6&27.73*-82.65*2&34.57*-91.37*5&33.71*-86.52*1&29.65*-82.31*2
84,31.560591785,-88.112542865,Purple Martin,64,2011-04-06,288.150024414,8209800.0,33.27*-87.07*1&30.39*-88.27*1&30.23*-88.02*1&28.10*-81.63*4&26.49*-80.16*1&28.58*-81.00*1&23.25*-101.32*1&30.32*-87.28*1&38.79*-75.09*3&38.86*-77.02*1&30.40*-88.27*6&28.10*-81.63*1&27.73*-82.65*2&34.53*-120.18*1&26.38*-81.76*3&33.33*-86.75*1&42.61*-80.46*11&30.73*-87.90*1&30.51*-84.35*18&38.61*-121.44*5
85,31.80787345,-88.1249264917,Purple Martin,32,2011-04-07,279.700012207,8318400.0,42.58*-80.40*3&28.10*-81.63*1&28.58*-81.00*5&30.36*-87.20*1&28.87*-81.31*8&31.13*-85.73*2&27.62*-82.73*1&34.00*-117.69*2&35.46*-120.67*1&32.38*-86.33*4&32.37*-64.69*2&30.26*-88.12*2
86,31.0094668533,-85.4262308167,Purple Martin,132,2011-04-08,296.450012207,8402520.0,30.26*-88.12*2&34.55*-92.62*10&28.21*-82.76*3&42.58*-80.40*3&28.10*-81.63*1&26.48*-81.86*6&28.64*-81.40*2&27.32*-82.50*2&25.73*-80.31*1&29.71*-82.49*2&36.14*-94.13*2&33.22*-86.48*7&43.59*-79.51*2&34.64*-92.14*15&28.10*-81.63*4&26.18*-80.16*1&30.25*-88.10*17&26.63*-80.23*1&38.91*-76.94*1&28.89*-82.60*1&26.48*-80.14*1&30.26*-88.11*1&26.49*-80.16*1&30.26*-88.12*6&30.25*-88.08*1&34.80*-92.34*5&26.00*-80.27*3&33.17*-86.81*12&38.55*-121.42*7&25.90*-81.31*12
87,32.273281675,-91.94411976,Purple Martin,83,2011-04-09,296.549987793,8487000.0,28.21*-82.76*1&30.26*-88.12*12&28.59*-81.34*1&34.80*-92.39*10&30.48*-86.64*1&23.25*-101.32*1&28.20*-82.46*1&27.01*-82.09*1&38.55*-121.42*1&30.25*-88.11*3&30.44*-81.44*1&34.70*-92.10*15&38.54*-121.48*6&38.54*-121.48*6&27.32*-81.38*6&45.60*-75.09*1&34.91*-91.20*2&30.81*-88.04*3&30.26*-88.11*1&34.77*-91.91*10
88,35.3488975172,-89.4588552897,Purple Martin,89,2011-04-10,297.049987793,8574300.0,28.26*-82.71*1&30.25*-88.10*1&42.58*-80.40*5&27.69*-82.50*2&43.93*-76.89*1&39.56*-123.76*2&28.67*-81.90*15&32.57*-86.34*1&32.40*-85.94*2&38.55*-121.42*5&43.59*-79.51*2&49.17*-123.97*1&27.69*-82.50*1&34.78*-92.34*4&39.27*-75.47*8&30.23*-88.02*1&27.28*-82.27*1&36.34*-94.10*5&30.45*-86.55*1&41.97*-121.73*1&42.58*-80.40*2&34.58*-92.25*2&43.59*-79.51*10&30.51*-87.49*5&36.35*-94.18*2&32.35*-86.18*5&30.53*-84.21*1&27.92*-81.63*1&41.48*-72.03*1
89,34.6521398867,-93.7571140133,Purple Martin,96,2011-04-11,296.150024414,8659800.0,28.26*-82.71*1&42.58*-80.40*8&28.64*-81.40*1&28.10*-81.63*3&34.39*-92.07*3&38.55*-121.42*4&35.46*-120.67*6&36.14*-94.13*3&38.54*-121.48*9&39.26*-75.47*20&38.79*-75.09*25&34.64*-92.14*6&40.86*-124.09*1&25.90*-81.32*3&29.68*-82.33*3
90,31.330110775,-86.5567046187,Purple Martin,47,2011-04-12,296.16998291,8750820.0,28.10*-81.63*4&27.63*-80.39*5&30.25*-88.09*1&30.72*-86.86*4&34.64*-92.14*8&32.44*-86.30*3&30.02*-81.33*2&30.38*-81.50*1&26.43*-80.16*1&30.26*-88.12*5&26.48*-80.14*1&30.02*-81.33*2&34.76*-92.31*2&28.02*-82.77*1&38.55*-121.42*4&42.58*-80.43*3
91,32.270580092,-85.038480856,Purple Martin,79,2011-04-13,295.200012207,8834580.0,30.25*-88.11*1&26.15*-81.81*1&42.58*-80.40*12&28.10*-81.63*5&23.25*-101.32*1&38.55*-121.42*3&28.07*-82.83*1&26.45*-82.02*2&34.64*-92.14*6&42.06*-82.46*1&42.58*-80.40*6&30.02*-81.33*1&38.86*-77.02*1&30.25*-88.09*1&25.96*-81.71*1&33.12*-91.98*2&26.48*-80.14*1&30.26*-88.12*4&30.19*-85.67*15&30.23*-88.02*1&25.90*-81.31*1&25.90*-81.31*8&28.12*-82.51*1&45.94*-64.64*1&42.86*-79.57*2
