OBSERVATION_DATETIME,mexico_city,reykjavik,anchorage,cape_horn,albuquerque,buenos_aires,vancouver,brasilia,nyc
2014-10-31,285.899993896,278.049987793,265.899963379,276.849975586,285.700012207,286.125,279.125,296.799987793,282.5
2014-11-01,286.649963379,275.674987793,269.099975586,278.200012207,286.125,286.299987793,279.424987793,297.699981689,279.75
2014-11-02,288.625,275.524963379,270.0,278.199981689,278.75,288.949981689,280.424987793,297.449981689,281.149993896
2014-11-03,288.949981689,274.824981689,265.700012207,276.474975586,276.875,287.375,281.274993896,297.324981689,285.599975586
2014-11-04,289.524963379,276.499969482,264.199981689,278.049987793,277.549987793,290.424987793,279.099975586,296.799987793,287.875
2014-11-05,289.849975586,277.774993896,265.549987793,279.600006104,281.924987793,291.299987793,283.474975586,296.875,285.0
2014-11-06,289.625,275.724975586,266.649993896,277.799987793,282.200012207,293.875,278.449981689,297.974975586,282.824981689
2014-11-07,288.649963379,271.849975586,270.674987793,276.649963379,283.174987793,293.524963379,279.049987793,299.074981689,277.924987793
2014-11-08,286.375,270.875,271.774993896,277.125,281.875,294.424987793,279.25,297.299987793,281.799987793
2014-11-09,287.149993896,273.674987793,274.5,276.949951172,283.374969482,298.474975586,277.124969482,296.724975586,281.974975586
2014-11-10,288.449981689,276.924987793,274.449981689,276.549987793,284.075012207,297.674987793,274.949981689,296.874969482,285.024963379
2014-11-11,288.299987793,276.949981689,274.949981689,276.599975586,283.299987793,294.824981689,272.149993896,298.899993896,287.524993896
2014-11-12,287.274963379,278.875,273.899993896,279.399963379,277.200012207,289.399993896,271.424987793,295.975006104,279.974975586
2014-11-13,284.600006104,279.200012207,270.625,277.324981689,279.75,293.625,269.899993896,296.424987793,275.825012207
2014-11-14,286.524993896,279.324981689,268.224975586,275.424987793,280.324981689,296.674987793,270.449981689,296.899993896,275.125
2014-11-15,288.699981689,278.149963379,266.875,277.649993896,277.424987793,298.399963379,271.974975586,297.074981689,276.174957275
2014-11-16,287.774963379,278.399993896,272.424987793,280.149993896,265.475006104,297.499969482,273.749969482,297.549987793,279.949981689
2014-11-17,285.724975586,278.924987793,274.449981689,276.924987793,266.375,299.0,275.849975586,296.749969482,274.849975586
2014-11-18,285.549987793,278.924987793,273.325012207,277.075012207,272.599975586,295.324981689,276.974975586,296.024963379,268.850006104
2014-11-19,287.149993896,279.774963379,268.849975586,279.899993896,275.125,292.424987793,279.399963379,296.375,276.224975586
2014-11-20,288.399993896,279.274993896,267.799987793,281.099975586,278.699981689,293.349975586,278.524963379,296.774963379,272.899993896
2014-11-21,287.849975586,277.924987793,267.950012207,276.575012207,278.349975586,293.174987793,277.375,297.849975586,273.075012207
2014-11-22,287.899993896,278.099975586,267.625,276.949981689,278.174987793,295.700012207,276.824981689,295.924987793,280.049987793
2014-11-23,287.549987793,277.450012207,269.599975586,277.549987793,271.599975586,296.100006104,276.024963379,296.274993896,287.0
2014-11-24,287.199981689,277.649993896,267.899993896,277.774993896,270.074981689,292.974975586,277.074951172,297.399993896,286.924987793
2014-11-25,282.450012207,275.774963379,267.049987793,277.899993896,276.200012207,293.549987793,276.474975586,296.225006104,278.75
2014-11-26,279.524993896,276.549987793,255.624984741,280.149993896,278.325012207,296.899993896,281.049987793,297.324981689,274.899993896
2014-11-27,279.875,279.399963379,259.849975586,278.824981689,281.649993896,297.174987793,276.599975586,297.249969482,274.224975586
2014-11-28,285.899993896,277.575012207,265.575012207,277.950012207,282.024993896,299.200012207,266.024993896,296.450012207,272.475006104
2014-11-29,287.474975586,276.950012207,264.024993896,279.399993896,282.149993896,291.224975586,263.075012207,298.0,279.5
2014-11-30,287.625,274.424987793,263.125,280.274993896,280.024963379,288.274993896,267.224975586,296.075012207,285.450012207
2014-12-01,286.199981689,276.174987793,269.074981689,279.799987793,279.449981689,290.899963379,270.674987793,295.299987793,277.374969482
2014-12-02,285.774993896,274.024993896,269.299987793,277.799987793,280.450012207,294.899993896,271.950012207,295.125,279.099975586
2014-12-03,286.575012207,273.324951172,266.299987793,280.924987793,281.974975586,299.549987793,272.824981689,297.299987793,277.199981689
2014-12-04,288.25,273.399993896,265.024993896,280.774993896,277.825012207,298.950012207,275.75,297.375,277.199981689
2014-12-05,288.075012207,274.625,264.599975586,280.399993896,278.450012207,299.799987793,278.450012207,295.799987793,280.0
2014-12-06,286.700012207,273.474975586,270.100006104,280.524993896,279.125,299.625,276.824981689,294.549987793,277.775024414
2014-12-07,285.774993896,273.375,272.724975586,278.625,277.700012207,296.799987793,279.224975586,294.599975586,273.924987793
2014-12-08,284.774963379,274.5,273.149993896,279.199981689,279.424987793,299.549987793,281.174987793,295.024993896,277.349975586
2014-12-09,285.549987793,271.299987793,269.149993896,279.75,281.174987793,294.900024414,280.450012207,295.799987793,277.075012207
2014-12-10,285.699981689,269.699951172,263.224975586,277.950012207,282.549987793,289.899963379,279.349975586,297.299957275,273.924987793
2014-12-11,285.399993896,269.199981689,259.824981689,277.549987793,280.724975586,293.424987793,278.350006104,296.799987793,273.875
2014-12-12,286.549987793,273.224975586,262.299987793,280.599975586,280.199981689,297.024963379,277.024963379,296.349975586,274.399963379
2014-12-13,286.999969482,270.799987793,269.274993896,282.424987793,273.924987793,293.5,274.849975586,296.349975586,275.949981689
2014-12-14,287.024993896,266.399993896,272.5,284.600006104,269.949981689,294.0,275.75,295.974975586,277.149993896
2014-12-15,287.449981689,270.674987793,272.75,281.0,273.799987793,296.599975586,276.224975586,296.224975586,278.125
2014-12-16,287.350006104,274.024963379,269.275024414,279.625,274.5,298.049987793,276.674987793,296.674987793,280.200012207
2014-12-17,287.899993896,273.524963379,265.099975586,278.999969482,272.549987793,295.524963379,276.274963379,296.449981689,276.149963379
2014-12-18,288.625,274.274963379,261.899963379,277.450012207,270.450012207,298.199981689,277.524993896,295.849975586,274.5
2014-12-19,288.299987793,275.825012207,261.724975586,277.375,269.599975586,296.799987793,277.225006104,296.024993896,272.824981689
2014-12-20,287.049987793,274.674987793,262.149963379,278.25,272.424987793,290.649963379,278.0,296.099975586,273.424987793
2014-12-21,288.100006104,275.799987793,266.774963379,278.600006104,276.649993896,291.625,276.75,296.774993896,274.700012207
2014-12-22,286.399993896,275.200012207,264.649993896,277.049987793,274.099975586,292.300018311,276.099975586,295.899993896,280.649993896
2014-12-23,285.524993896,274.574981689,262.699981689,276.974975586,266.699981689,293.974975586,276.199951172,296.574981689,281.824951172
2014-12-24,282.074981689,273.299987793,269.199981689,279.625,273.274993896,297.174987793,274.974975586,297.724975586,284.099975586
2014-12-25,284.825012207,273.099975586,269.875,277.299987793,271.075012207,301.499969482,274.5,297.224975586,278.224975586
2014-12-26,287.574981689,272.274993896,266.149963379,277.699981689,265.475006104,300.424987793,275.875,296.075012207,278.424987793
2014-12-27,288.224975586,276.649993896,265.825012207,280.324981689,264.600006104,300.924987793,274.274993896,296.625,281.0
2014-12-28,287.724975586,279.25,270.850006104,281.625,268.200012207,301.774993896,270.349975586,298.149963379,277.975006104
2014-12-29,288.449981689,275.799987793,272.075012207,280.899993896,268.049987793,301.950012207,267.649993896,297.849975586,274.099975586
2014-12-30,287.749969482,277.649963379,273.099975586,280.149963379,265.699981689,299.700012207,269.649963379,296.599975586,271.049987793
2014-12-31,287.749969482,277.649963379,273.099975586,280.149963379,265.699981689,299.700012207,269.649963379,296.599975586,271.049987793
2015-01-01,287.799987793,273.375,264.824981689,281.449981689,264.449951172,292.024963379,274.899963379,298.324981689,275.424987793
2015-01-02,287.25,273.549987793,260.325012207,280.424987793,266.200012207,295.074981689,274.125,297.699981689,275.200012207
2015-01-03,287.075012207,275.600006104,259.875,281.674987793,266.75,295.349975586,273.224975586,296.974975586,280.849975586
2015-01-04,281.074981689,276.125,252.949981689,280.424987793,268.899963379,298.174987793,277.649993896,296.5,279.100006104
2015-01-05,281.125,274.599975586,251.424987793,279.375,269.549987793,301.474975586,279.524993896,296.825012207,267.075012207
2015-01-06,284.724975586,277.049987793,253.299987793,278.549987793,274.224975586,298.224975586,279.0,297.599975586,266.474975586
2015-01-07,283.774993896,274.275024414,266.825012207,278.825012207,273.475006104,298.825012207,278.224975586,296.625,261.899993896
2015-01-08,282.524993896,272.275024414,274.225006104,279.700012207,273.100006104,298.424987793,279.174987793,296.449981689,268.299987793
2015-01-09,284.724975586,272.649963379,270.174987793,278.724975586,270.574981689,298.199981689,276.224975586,297.324981689,266.0
2015-01-10,285.324981689,272.449981689,267.149963379,277.549987793,275.649963379,299.625,275.324981689,298.949981689,267.424987793
2015-01-11,286.424987793,273.399993896,265.5,278.099975586,275.149993896,299.5,275.274993896,298.700012207,274.450012207
2015-01-12,288.149963379,275.049957275,270.349975586,277.599975586,273.724975586,296.724975586,275.625,298.249969482,272.249969482
2015-01-13,287.699981689,271.324981689,273.875,278.474975586,273.074981689,294.875,275.25,297.75,269.024993896
2015-01-14,288.224975586,269.875,273.275024414,279.849975586,269.825012207,294.474975586,276.349975586,297.0,269.825012207
2015-01-15,286.325012207,271.699981689,271.749969482,277.924987793,270.799987793,298.524993896,276.899993896,297.424987793,272.799987793
2015-01-16,286.699981689,272.974975586,268.449981689,279.75,274.074981689,298.224975586,275.924987793,297.724975586,268.324981689
2015-01-17,287.75,270.75,267.799987793,280.274963379,275.574981689,297.024993896,278.199981689,298.099975586,275.924987793
2015-01-18,287.0,275.475006104,263.700012207,281.549987793,275.900024414,299.524993896,276.824981689,298.549987793,276.125
2015-01-19,287.950012207,276.449981689,261.950012207,282.674987793,276.625,292.275024414,275.524993896,298.199981689,274.375
2015-01-20,288.200012207,275.649963379,258.875,285.324981689,275.774993896,293.524993896,274.674987793,298.149993896,271.625
2015-01-21,287.274993896,275.749969482,256.599975586,287.849975586,270.75,295.924987793,276.474975586,296.424987793,271.849975586
2015-01-22,287.774963379,274.274993896,258.449981689,285.0,264.099975586,297.874969482,278.599975586,295.974975586,272.174987793
2015-01-23,284.125,272.625,257.375,285.049987793,268.149993896,299.649993896,279.424987793,295.25,273.549987793
2015-01-24,284.0,276.349975586,250.099990845,280.224975586,271.224975586,301.399993896,279.5,295.199981689,275.375
2015-01-25,285.724975586,273.875,246.475006104,283.224975586,272.774993896,302.299987793,280.399993896,294.849975586,273.549987793
2015-01-26,285.725006104,275.474975586,249.350006104,281.824981689,279.024993896,303.349975586,278.724975586,296.25,270.125
2015-01-27,285.725006104,274.100006104,250.349990845,281.024963379,279.299987793,299.774993896,274.75,297.049987793,267.950012207
2015-01-28,286.600006104,272.875,248.699981689,283.224975586,279.0,293.774993896,275.424987793,296.574981689,269.724975586
2015-01-29,285.299987793,271.024963379,253.449981689,286.875,275.799987793,293.399963379,277.574981689,297.899963379,273.625
2015-01-30,286.125,269.25,256.324981689,284.625,274.475006104,295.774993896,277.125,299.149993896,265.375
2015-01-31,286.525024414,273.299987793,260.299987793,281.174987793,272.274993896,297.524993896,277.899993896,298.149993896,269.149993896
2015-02-01,285.975006104,269.375,264.575012207,282.899993896,272.524993896,299.974975586,276.424987793,298.349975586,275.824981689
2015-02-02,285.724975586,270.975006104,260.375,283.950012207,273.924987793,301.049987793,277.049987793,298.075012207,266.225006104
2015-02-03,286.75,276.349975586,259.075012207,286.924987793,277.549987793,299.700012207,276.350006104,297.125,271.625
2015-02-04,285.424987793,277.875,255.649993896,285.75,278.049987793,299.725006104,277.825012207,295.349975586,273.625
2015-02-05,283.724975586,275.624969482,253.799987793,282.625,278.149963379,300.399993896,280.75,295.524963379,265.424987793
2015-02-06,284.575012207,275.899993896,250.349975586,280.174987793,279.274993896,300.049987793,279.274963379,295.099975586,271.074981689
2015-02-07,286.625,277.925018311,247.850006104,279.825012207,280.075012207,299.899993896,278.825012207,295.224975586,276.075012207
2015-02-08,288.649993896,274.524993896,253.5,279.049987793,283.524993896,298.699981689,278.849975586,295.475006104,273.774993896
2015-02-09,285.024993896,271.850006104,258.5,279.399993896,282.700012207,294.649993896,278.824981689,296.875,270.524963379
2015-02-10,287.25,269.724975586,262.899963379,279.399963379,279.249969482,296.474975586,277.75,297.099975586,271.774993896
2015-02-11,286.200012207,268.624969482,264.875,278.774993896,273.449981689,299.174987793,278.75,297.274963379,272.749969482
2015-02-12,283.949981689,272.25,266.625,280.099975586,275.125,293.424987793,280.099975586,297.574981689,264.350006104
2015-02-13,284.074981689,276.049987793,263.399993896,282.674987793,281.624969482,293.924987793,279.399993896,297.524993896,267.75
2015-02-14,284.674987793,275.349975586,270.375,281.674987793,281.924987793,295.975006104,275.75,297.875,264.674987793
2015-02-15,287.649993896,270.899993896,271.75,280.075012207,280.049987793,297.649993896,276.825012207,296.875,259.125
2015-02-16,288.324981689,271.874969482,272.599975586,279.825012207,273.599975586,299.774963379,275.850006104,297.049987793,263.924987793
2015-02-17,287.625,277.5,269.849975586,277.799987793,274.975006104,298.549987793,277.674987793,295.674987793,266.825012207
2015-02-18,286.774993896,273.825012207,265.099975586,279.75,277.975006104,291.600006104,277.674987793,296.625,265.0
2015-02-19,287.774963379,269.174987793,266.924987793,280.949981689,278.824981689,290.574981689,276.474975586,295.399963379,258.974975586
2015-02-20,288.799987793,267.699981689,272.224975586,279.524993896,280.0,293.0,272.099975586,296.224975586,263.149993896
2015-02-21,290.824981689,271.199981689,273.950012207,279.299987793,278.875,297.424987793,275.549987793,296.399993896,272.599975586
2015-02-22,291.0,271.100006104,273.674987793,281.699981689,273.549987793,299.5,276.049987793,296.174987793,270.625
2015-02-23,288.899993896,271.824981689,266.524993896,278.475006104,272.225006104,302.125,277.850006104,295.575012207,262.25
2015-02-24,289.825012207,273.974975586,266.375,280.875,270.624969482,300.5,276.75,295.599975586,268.299987793
2015-02-25,288.799987793,274.149963379,264.349975586,279.875,274.574981689,296.799987793,277.324981689,297.524963379,270.299987793
2015-02-26,287.674987793,270.499969482,265.075012207,280.549987793,272.099975586,296.700012207,277.099975586,296.049987793,268.449981689
2015-02-27,287.799987793,271.824981689,267.674987793,281.224975586,272.125,294.349975586,274.399993896,296.399993896,265.674987793
2015-02-28,289.450012207,270.699981689,266.650024414,281.450012207,277.724975586,297.024993896,275.5,295.775024414,268.149993896
2015-03-01,289.774993896,270.599975586,265.474975586,280.174987793,280.099975586,297.324951172,274.724975586,296.474975586,272.374969482
2015-03-02,289.299987793,270.649993896,270.0,279.975006104,276.274993896,299.274993896,272.475006104,296.399993896,270.924987793
2015-03-03,290.199981689,273.875,270.274963379,281.124969482,273.149963379,296.824981689,274.174987793,296.549987793,275.099975586
2015-03-04,290.824981689,274.450012207,268.899963379,281.949981689,272.224975586,295.624969482,276.049987793,296.199981689,272.674987793
2015-03-05,283.5,274.975006104,268.199981689,279.424987793,272.399993896,296.475006104,277.549987793,296.800018311,264.200012207
2015-03-06,283.599975586,274.149963379,268.724975586,282.224975586,277.649993896,297.199981689,279.949981689,297.524963379,267.174987793
2015-03-07,287.599975586,274.349975586,263.424987793,280.25,278.974975586,298.450012207,279.399963379,296.449981689,276.349975586
2015-03-08,288.0,272.574981689,256.25,279.474975586,277.224975586,298.75,279.075012207,297.325012207,276.25
2015-03-09,286.825012207,274.174987793,249.774993896,281.049987793,278.850006104,298.950012207,277.5,297.674987793,277.024993896
2015-03-10,285.700012207,273.224975586,250.124984741,280.5,280.299987793,298.974975586,279.775024414,297.849975586,279.850006104
2015-03-11,283.299987793,274.324981689,250.324996948,284.5,282.549987793,298.75,279.549987793,295.325012207,279.874969482
2015-03-12,285.625,274.474975586,248.574996948,279.875,280.424987793,298.374969482,279.774993896,295.875,275.199951172
2015-03-13,285.549987793,276.849975586,247.449981689,279.974975586,280.049987793,298.824981689,280.049987793,296.374969482,278.224975586
2015-03-14,285.450012207,274.450012207,246.474990845,279.524993896,282.099975586,295.225006104,275.149993896,296.799987793,278.524993896
2015-03-15,286.074981689,277.049987793,263.449981689,282.074981689,282.049987793,296.899963379,275.174987793,296.149963379,276.149993896
2015-03-16,287.699981689,275.099975586,268.950012207,279.350006104,282.524963379,299.825012207,277.849975586,296.125,281.125
2015-03-17,288.424987793,275.450012207,267.275024414,282.100006104,282.050018311,300.699981689,278.525024414,296.5,274.774993896
2015-03-18,288.949981689,276.674987793,269.375,277.375,280.849975586,298.049987793,278.875,294.924987793,273.349975586
2015-03-19,289.199981689,275.375,267.899993896,278.0,278.700012207,298.100006104,279.725006104,294.575012207,273.674987793
2015-03-20,289.524963379,277.125,266.525024414,281.524993896,280.075012207,290.399993896,278.375,294.525024414,272.825012207
2015-03-21,290.450012207,275.524993896,268.674987793,282.625,281.524993896,287.849975586,277.024993896,294.450012207,276.475006104
2015-03-22,290.149993896,271.924987793,271.075012207,282.375,282.549987793,289.700012207,277.449981689,295.899993896,271.825012207
2015-03-23,289.75,271.699981689,265.325012207,285.375,284.25,291.274993896,278.224975586,296.225006104,272.074981689
2015-03-24,289.749969482,274.549987793,265.899993896,283.5,282.149993896,290.599975586,277.674987793,297.25,273.625
2015-03-25,289.875,273.949981689,268.199981689,282.674987793,280.049987793,288.524993896,279.625,297.474975586,279.299987793
2015-03-26,288.575012207,273.450012207,272.599975586,283.799987793,281.199981689,290.149993896,280.274993896,297.325012207,278.799987793
2015-03-27,286.125,272.75,268.950012207,282.674987793,285.175018311,291.225006104,279.5,296.899993896,275.149993896
2015-03-28,287.049987793,272.274993896,268.774993896,282.225006104,287.825012207,294.0,278.875,298.349975586,271.375
2015-03-29,287.799987793,270.875,271.724975586,280.25,288.575012207,295.399993896,280.075012207,298.225006104,277.199981689
2015-03-30,289.100006104,269.300018311,270.299987793,277.949981689,285.424987793,293.325012207,278.024993896,298.024993896,279.700012207
2015-03-31,289.674987793,268.274993896,270.700012207,278.675018311,285.25,293.0,275.974975586,298.325012207,276.700012207
2015-04-01,290.799987793,270.099975586,269.424987793,276.449981689,285.149963379,295.574981689,275.824951172,297.949981689,280.099975586
2015-04-02,291.625,275.25,268.674987793,275.875,281.424987793,296.799987793,277.074981689,297.074981689,285.399993896
2015-04-03,291.375,276.850006104,265.274963379,277.399993896,280.949981689,295.024993896,275.724975586,297.125,284.524993896
2015-04-04,289.174987793,277.449981689,267.575012207,279.024993896,285.549987793,293.825012207,276.275024414,297.75,281.300018311
2015-04-05,289.799987793,276.774993896,269.25,280.149993896,284.525024414,288.725006104,277.350006104,296.375,283.524963379
2015-04-06,289.875,273.75,272.450012207,279.825012207,284.099975586,289.200012207,277.875,296.625,285.375
2015-04-07,289.449981689,273.725006104,269.274993896,281.325012207,284.700012207,292.725006104,277.5,296.5,278.825012207
2015-04-08,290.274963379,273.075012207,268.724975586,282.724975586,280.174987793,293.424987793,278.475006104,296.024963379,276.725006104
2015-04-09,291.849975586,272.524993896,270.649993896,281.724975586,282.674987793,296.849975586,278.875,296.099975586,278.824981689
2015-04-10,289.799987793,271.725006104,270.325012207,281.549987793,285.75,294.649993896,275.575012207,296.375,285.399993896
2015-04-11,289.700012207,271.174987793,269.25,281.649993896,283.5,293.324981689,274.474975586,296.424987793,282.150024414
2015-04-12,291.524993896,275.974975586,268.074981689,279.5,283.899993896,296.349975586,276.600006104,297.149963379,283.25
2015-04-13,291.75,274.999969482,267.949981689,277.375,282.349975586,295.724975586,275.224975586,296.274963379,286.625
2015-04-14,291.049987793,275.074981689,268.774993896,278.625,285.124969482,292.799987793,275.924987793,296.574981689,284.674987793
2015-04-15,291.900024414,276.799987793,271.399993896,279.799987793,277.474975586,291.125,277.75,296.924987793,285.299987793
2015-04-16,292.925018311,277.474975586,271.225006104,279.225006104,274.025024414,290.399993896,279.975006104,296.524993896,285.099975586
2015-04-17,292.549987793,278.049987793,270.274963379,278.5,276.375,286.649993896,278.849975586,297.174987793,288.274993896
2015-04-18,292.525024414,278.299987793,275.0,278.524993896,280.799987793,289.524993896,280.525024414,297.274993896,286.424987793
2015-04-19,294.099975586,278.174987793,272.399963379,277.274963379,284.599975586,290.199981689,281.724975586,297.599975586,284.224975586
2015-04-20,293.225006104,274.924987793,267.875,279.700012207,285.625,287.424987793,282.375,297.200012207,287.124969482
2015-04-21,293.575012207,275.924987793,267.799987793,281.850006104,286.75,291.524993896,277.0,297.649993896,285.349975586
2015-04-22,293.725006104,272.75,269.474975586,277.474975586,285.924987793,290.375,277.049987793,297.475006104,280.274993896
2015-04-23,293.424987793,270.100036621,269.975006104,276.899993896,281.975006104,291.75,275.850006104,297.774993896,278.400024414
2015-04-24,293.274993896,269.650024414,272.025024414,277.25,280.325012207,294.625,276.950012207,296.75,279.174987793
2015-04-25,294.499969482,267.299987793,272.199951172,277.699951172,280.625,293.699981689,277.774963379,297.999969482,281.849975586
2015-04-26,292.299987793,268.949981689,274.799987793,279.099975586,277.449981689,293.875,279.200012207,296.200012207,282.875
2015-04-27,293.724975586,272.25,274.274993896,281.099975586,280.200012207,291.974975586,281.824981689,296.100006104,284.5
2015-04-28,290.75,272.599975586,272.349975586,281.099975586,283.024963379,289.924987793,278.0,295.825012207,287.049987793
2015-04-29,287.625,272.774993896,273.399993896,279.424987793,287.324981689,289.025024414,277.875,295.200012207,286.424987793
2015-04-30,288.924987793,272.575012207,274.099975586,278.275024414,288.275024414,289.875,277.75,295.799987793,283.700012207
2015-05-01,289.5,273.75,275.625,278.299987793,291.225036621,290.0,277.924987793,295.024993896,283.625
2015-05-02,289.700012207,273.725006104,277.974975586,276.174987793,290.100006104,281.424987793,278.324981689,295.075012207,286.5
2015-05-03,290.799987793,272.125,278.700012207,276.049987793,286.950012207,282.625,280.950012207,295.850006104,289.575012207
2015-05-04,291.875,272.174987793,277.850006104,276.650024414,282.650024414,285.649993896,277.674987793,296.0,292.075012207
2015-05-05,292.599975586,270.774993896,274.725006104,277.024993896,282.600006104,286.025024414,278.275024414,296.149993896,290.849975586
2015-05-06,292.5,269.475006104,275.724975586,276.799987793,283.699981689,282.199981689,280.825012207,295.174987793,288.25
2015-05-07,293.574981689,269.625,275.074981689,276.825012207,285.475006104,284.449981689,281.850006104,295.325012207,288.899963379
2015-05-08,293.449981689,272.024993896,277.674987793,278.849975586,281.224975586,285.474975586,285.375,295.474975586,290.399963379
2015-05-09,293.600006104,272.800018311,276.5,279.924987793,278.375,287.575012207,285.350006104,295.100006104,291.549987793
2015-05-10,293.799987793,272.174987793,276.0,279.924987793,282.600006104,286.825012207,282.574981689,294.725006104,292.825012207
2015-05-11,291.699981689,272.899993896,277.100006104,282.625,286.375,288.099975586,283.299987793,294.924987793,293.5
2015-05-12,290.049987793,276.049987793,280.549987793,279.775024414,283.324981689,289.299987793,282.574981689,294.049987793,291.124969482
2015-05-13,289.975006104,277.450012207,278.175018311,277.125,287.024993896,290.375,282.050018311,294.525024414,286.700012207
2015-05-14,290.899993896,277.024993896,278.125,278.324981689,285.299987793,291.349975586,282.600006104,294.974975586,288.024993896
2015-05-15,291.174987793,276.424987793,277.149993896,277.575012207,279.375,293.375,282.174987793,294.625,290.524963379
2015-05-16,291.475006104,276.149993896,277.725006104,277.25,279.625,294.100006104,282.799987793,294.475006104,293.0
2015-05-17,291.975006104,275.025024414,278.25,277.925018311,287.375,294.125,284.474975586,295.174987793,293.75
2015-05-18,291.350006104,276.524993896,279.349975586,278.949981689,285.724975586,294.274993896,285.074981689,294.449981689,291.149993896
2015-05-19,290.450012207,276.725006104,278.174987793,279.324981689,285.274963379,293.475006104,284.799987793,294.649993896,290.075012207
2015-05-20,291.399993896,275.824981689,279.724975586,277.025024414,287.349975586,293.850006104,284.424987793,294.825012207,285.25
2015-05-21,290.849975586,276.375,282.299987793,276.574981689,282.524993896,294.274993896,285.349975586,295.149993896,286.049987793
2015-05-22,289.899993896,277.524993896,283.274993896,274.649993896,285.474975586,290.875,283.649993896,294.649993896,287.274993896
2015-05-23,290.049987793,276.349975586,279.449981689,273.974975586,282.724975586,282.899963379,282.599975586,295.424987793,288.274963379
2015-05-24,290.424987793,276.150024414,278.875,273.924987793,282.899993896,282.674987793,281.674987793,296.449981689,291.899993896
2015-05-25,291.674987793,275.225006104,280.174987793,273.375,284.574981689,283.875,282.949981689,297.074981689,293.224975586
2015-05-26,291.424987793,275.0,279.249969482,275.949981689,289.674987793,285.824981689,284.5,298.874969482,294.25
2015-05-27,290.474975586,274.5,281.350006104,276.799987793,290.975006104,285.649993896,285.224975586,298.375,293.974975586
2015-05-28,289.700012207,276.299987793,281.450012207,277.650024414,289.299987793,285.049987793,284.774993896,294.799987793,293.5
2015-05-29,289.475006104,277.525024414,285.274993896,274.825012207,289.725006104,286.099975586,282.974975586,296.149993896,294.25
2015-05-30,288.174987793,276.875,285.5,275.025024414,292.424987793,286.349975586,283.149993896,298.075012207,294.924987793
2015-05-31,288.149993896,277.049987793,284.174987793,275.674987793,296.075012207,288.074981689,285.424987793,296.825012207,293.575012207
2015-06-01,289.25,274.850006104,280.099975586,274.875,293.249969482,287.649993896,282.875,298.25,288.125
2015-06-02,289.75,276.674987793,279.674957275,273.699981689,291.849975586,290.074981689,280.974975586,296.349975586,285.474975586
2015-06-03,290.074981689,278.149963379,276.825012207,273.125,291.899993896,287.424987793,281.449981689,296.024993896,286.299987793
2015-06-04,289.924987793,278.099975586,277.125,273.974975586,293.600006104,292.399993896,284.299987793,295.574981689,287.350006104
2015-06-05,290.324981689,277.574981689,276.524993896,274.224975586,293.399993896,293.424987793,286.024993896,295.799987793,291.649993896
2015-06-06,290.274993896,277.274993896,279.0,275.950012207,291.899993896,286.450012207,287.724975586,295.724975586,290.349975586
2015-06-07,290.325012207,277.824981689,278.600006104,275.850006104,291.600006104,284.075012207,288.575012207,296.299987793,291.924987793
2015-06-08,289.924987793,277.774963379,277.074981689,274.924987793,293.174987793,285.074981689,286.549987793,295.124969482,294.124969482
2015-06-09,290.475006104,278.700012207,278.474975586,274.975006104,292.625,284.0,286.625,295.374969482,293.700012207
2015-06-10,291.125,277.799987793,277.975006104,273.674987793,291.149993896,280.324981689,284.75,295.475006104,295.424987793
2015-06-11,291.174987793,277.249969482,279.074981689,275.924987793,289.174987793,278.949951172,282.674987793,297.224975586,297.599975586
2015-06-12,290.924987793,277.899993896,281.674987793,274.875,292.524993896,281.625,282.549987793,296.75,297.299987793
2015-06-13,290.875,278.375,286.0,273.024993896,289.924987793,278.924987793,284.25,298.0,296.800018311
2015-06-14,290.25,279.924987793,288.825012207,271.125,292.174987793,279.249969482,287.100006104,300.25,296.199981689
2015-06-15,290.349975586,281.225006104,290.699981689,273.0,294.299987793,283.0,286.274963379,298.425018311,296.950012207
2015-06-16,290.549987793,281.0,288.274993896,272.549987793,295.975006104,281.799987793,284.350006104,298.049987793,295.950012207
2015-06-17,290.675018311,279.625,290.5,276.674987793,297.774993896,275.25,284.75,297.0,293.200012207
2015-06-18,290.325012207,280.299987793,289.125,276.049987793,296.925018311,274.974975586,282.75,296.575012207,295.625
2015-06-19,290.125,282.225006104,286.424987793,275.125,298.024993896,279.825012207,282.774993896,295.825012207,295.774993896
2015-06-20,290.174987793,283.075012207,285.649993896,274.274993896,297.974975586,281.024993896,283.774993896,294.549987793,296.274993896
2015-06-21,290.600006104,281.924987793,285.849975586,274.0,299.424987793,281.099975586,287.625,294.024993896,297.949981689
2015-06-22,289.875,281.674987793,287.149963379,276.024963379,299.074981689,276.350006104,286.174987793,295.399993896,299.125
2015-06-23,288.950012207,283.099975586,286.575012207,275.649993896,295.925018311,277.325012207,287.625,294.550018311,295.25
2015-06-24,289.299987793,282.0,287.274993896,278.049987793,294.924987793,284.449981689,286.75,295.225006104,295.424987793
2015-06-25,289.524963379,282.125,285.924987793,275.274993896,296.974975586,289.975006104,287.975006104,296.075012207,294.324981689
2015-06-26,289.524993896,283.324981689,281.674987793,275.674987793,296.349975586,290.075012207,289.924987793,293.749969482,293.699981689
2015-06-27,289.450012207,283.074981689,281.349975586,274.450012207,295.024963379,291.174987793,293.049987793,292.949981689,293.724975586
