DATETIME,LATITUDE,LONGITUDE,OBSERVATION COUNT,temperature,time_deltas,OBSERVATION_DATETIME,COMMON NAME
2014-11-10,39.94316957,-65.07921178,19.0,300.625,121759200.0,2014-11-10,White-rumped Sandpiper
2014-11-11,35.1644953778,-70.7543083111,34.0,279.699981689,121847400.0,2014-11-11,White-rumped Sandpiper
2014-11-12,44.05107124,-70.31160304,16.0,271.724975586,121944600.0,2014-11-12,White-rumped Sandpiper
2014-11-13,0.08543674,-65.46626926,15.0,278.850006104,122027100.0,2014-11-13,White-rumped Sandpiper
2014-11-14,-31.1137977,-50.8565712,1.0,293.274993896,122104800.0,2014-11-14,White-rumped Sandpiper
2014-11-15,12.224663875,-68.961568425,10.0,276.174957275,122198400.0,2014-11-15,White-rumped Sandpiper
2014-11-16,39.8903756,-62.62105274,33.0,300.0,122282040.0,2014-11-16,White-rumped Sandpiper
2014-11-17,48.14965682,-63.53149368,15.0,269.199981689,122369400.0,2014-11-17,White-rumped Sandpiper
2014-11-18,-4.36253163333,-69.2713952333,3.0,293.924987793,122463900.0,2014-11-18,White-rumped Sandpiper
2014-11-19,-20.6057528,-69.1339745667,10.0,279.774993896,122558400.0,2014-11-19,White-rumped Sandpiper
2014-11-20,-9.07466976667,-69.1001076,13.0,277.724975586,122626800.0,2014-11-20,White-rumped Sandpiper
2014-11-21,-0.098510070835,-62.2981202875,10.0,285.762481689,122715000.0,2014-11-21,White-rumped Sandpiper
2014-11-22,8.877649625,-55.496132975,7.0,293.799987793,122803200.0,2014-11-22,White-rumped Sandpiper
2014-11-23,3.47666303333,-64.9422792667,10.0,280.574981689,122891400.0,2014-11-23,White-rumped Sandpiper
2014-11-24,39.5020122333,-74.543183,17.0,266.099975586,122977800.0,2014-11-24,White-rumped Sandpiper
2014-11-25,25.2956001792,-73.5501158625,15.0,268.199981689,123066000.0,2014-11-25,White-rumped Sandpiper
2014-11-26,11.089188125,-72.557048725,13.0,270.299987793,123154200.0,2014-11-26,White-rumped Sandpiper
2014-11-27,-19.0863527333,-64.2360342,620.0,277.324981689,123243600.0,2014-11-27,White-rumped Sandpiper
2014-11-28,41.2623583,-70.1316189,2.0,271.899993896,123330600.0,2014-11-28,White-rumped Sandpiper
2014-11-29,32.2403015833,-57.58991585,15.0,289.524963379,123411600.0,2014-11-29,White-rumped Sandpiper
2014-11-30,13.18784036,-58.82895248,48.0,288.299987793,123487200.0,2014-11-30,White-rumped Sandpiper
2014-12-01,44.5938889,-63.4497222,8.0,271.149963379,123588000.0,2014-12-01,White-rumped Sandpiper
2014-12-02,-19.3841686,-68.4518726,26.0,273.299987793,123665160.0,2014-12-02,White-rumped Sandpiper
2014-12-03,-51.62493345,-69.19558225,29.0,281.299987793,123782100.0,2014-12-03,White-rumped Sandpiper
2014-12-04,-48.412619,-71.0904694,10.0,277.299987793,123831900.0,2014-12-04,White-rumped Sandpiper
2014-12-05,-50.920087,-69.6789702,132.5,278.449981689,123937740.0,2014-12-05,White-rumped Sandpiper
2014-12-06,-53.427555,-68.267471,255.0,279.599975586,124043580.0,2014-12-06,White-rumped Sandpiper
2014-12-07,-19.3084054333,-59.8995004333,128.0,279.75,124102800.0,2014-12-07,White-rumped Sandpiper
2014-12-08,-52.5504711,-69.3086243,1.0,278.849975586,124194600.0,2014-12-08,White-rumped Sandpiper
2014-12-09,-53.1162328,-70.8813,5.0,278.525024414,124292700.0,2014-12-09,White-rumped Sandpiper
2014-12-10,-23.641374425,-62.46338435,4.5,278.737503052,124373850.0,2014-12-10,White-rumped Sandpiper
2014-12-11,5.83348395,-54.0454687,4.0,278.949981689,124455000.0,2014-12-11,White-rumped Sandpiper
2014-12-12,-43.933935125,-57.2749105,135.0,293.899963379,124536600.0,2014-12-12,White-rumped Sandpiper
2014-12-13,-40.7751246,-60.107671,157.0,293.174987793,124617600.0,2014-12-13,White-rumped Sandpiper
2014-12-14,46.6870725,-53.2601631,1.0,279.575012207,124714980.0,2014-12-14,White-rumped Sandpiper
2014-12-15,-53.0318265333,-68.3686337333,24.0,279.549987793,124801200.0,2014-12-15,White-rumped Sandpiper
2014-12-16,-49.6138642333,-66.3941852333,462.5,279.049987793,124886520.0,2014-12-16,White-rumped Sandpiper
2014-12-17,-46.1959019333,-64.4197367333,901.0,278.549987793,124971840.0,2014-12-17,White-rumped Sandpiper
2014-12-18,-53.134142,-70.2520752,2.0,274.924987793,125080800.0,2014-12-18,White-rumped Sandpiper
2014-12-19,-52.0236501,-64.13035155,42.0,278.924987793,125159400.0,2014-12-19,White-rumped Sandpiper
2014-12-20,-52.04874545,-69.34458165,2006.0,277.950012207,125246400.0,2014-12-20,White-rumped Sandpiper
2014-12-21,-47.67400385,-65.708946725,1162.0,284.612503051,125323050.0,2014-12-21,White-rumped Sandpiper
2014-12-22,-43.29926225,-62.0733118,318.0,291.274993896,125399700.0,2014-12-22,White-rumped Sandpiper
2014-12-23,-48.162392275,-66.45142795,168.0,285.012496948,125497500.0,2014-12-23,White-rumped Sandpiper
2014-12-24,-53.0255223,-70.8295441,18.0,278.75,125595300.0,2014-12-24,White-rumped Sandpiper
2014-12-25,-48.777160375,-67.373372925,16.5,288.912490844,125671650.0,2014-12-25,White-rumped Sandpiper
2014-12-26,-44.52879845,-63.91720175,15.0,299.074981689,125748000.0,2014-12-26,White-rumped Sandpiper
2014-12-27,-53.1423469,-65.6487909,33.0,279.599975586,125841600.0,2014-12-27,White-rumped Sandpiper
2014-12-28,-51.6957248,-57.8549566,1.0,280.825012207,125910000.0,2014-12-28,White-rumped Sandpiper
2014-12-29,-34.15126045,-60.1132457,1.0,285.462509155,125997675.0,2014-12-29,White-rumped Sandpiper
2014-12-30,-16.6067961,-62.3715348,1.0,290.100006103,126085350.0,2014-12-30,White-rumped Sandpiper
2014-12-31,0.93766825,-64.6298239,1.0,294.737503052,126173025.0,2014-12-31,White-rumped Sandpiper
2015-01-01,18.4821326,-66.888113,1.0,299.375,126260700.0,2015-01-01,White-rumped Sandpiper
2015-01-02,-8.91257125,-61.82517525,1.0,294.3125,126345450.0,2015-01-02,White-rumped Sandpiper
2015-01-03,-36.3072751,-56.7622375,1.0,289.25,126430200.0,2015-01-03,White-rumped Sandpiper
2015-01-04,-34.6620167,-54.2226791,1.0,294.674987793,126514800.0,2015-01-04,White-rumped Sandpiper
2015-01-05,-46.3920237333,3.55259336667,5.0,293.424987793,126608280.0,2015-01-05,White-rumped Sandpiper
2015-01-06,-34.9534931,150.7628059,5.0,294.274993896,126690000.0,2015-01-06,White-rumped Sandpiper
2015-01-07,-29.90974035,119.409713717,4.5,297.287506103,126773400.0,2015-01-07,White-rumped Sandpiper
2015-01-08,-24.8659876,88.0566215333,4.0,300.300018311,126856800.0,2015-01-08,White-rumped Sandpiper
2015-01-09,-34.9534931,150.7628059,3.0,293.075012207,126949200.0,2015-01-09,White-rumped Sandpiper
2015-01-10,-34.9534931,150.7628059,2.0,289.999969482,127033260.0,2015-01-10,White-rumped Sandpiper
2015-01-11,-40.4323753667,6.97752,3.0,277.125,127107660.0,2015-01-11,White-rumped Sandpiper
2015-01-12,-34.9534931,150.7628059,3.0,294.875,127225800.0,2015-01-12,White-rumped Sandpiper
2015-01-13,-43.8446845,39.85058785,6.0,278.25,127300740.0,2015-01-13,White-rumped Sandpiper
2015-01-14,-44.9024865333,5.24361796667,106.0,293.149963379,127390500.0,2015-01-14,White-rumped Sandpiper
2015-01-15,-34.9534931,150.7628059,1.0,293.549987793,127496400.0,2015-01-15,White-rumped Sandpiper
2015-01-16,-29.75280645,42.69450185,4.0,280.799987793,127562400.0,2015-01-16,White-rumped Sandpiper
2015-01-17,18.0391429,-77.9352093,4.0,298.849975586,127636200.0,2015-01-17,White-rumped Sandpiper
2015-01-18,-43.3133435,40.812664,4201.0,289.075012207,127735200.0,2015-01-18,White-rumped Sandpiper
2015-01-19,-43.30642285,39.21072005,2.0,290.549987793,127829700.0,2015-01-19,White-rumped Sandpiper
2015-01-20,-35.43474655,46.6724863,101.0,291.450012207,127922400.0,2015-01-20,White-rumped Sandpiper
2015-01-21,-51.637245,-69.2388,14.0,287.774963379,128006340.0,2015-01-21,White-rumped Sandpiper
2015-01-22,-42.15297705,41.5378437,4.0,289.074981689,128066700.0,2015-01-22,White-rumped Sandpiper
2015-01-23,-46.4270713333,4.1777829,42.0,284.724975586,128165400.0,2015-01-23,White-rumped Sandpiper
2015-01-24,-8.9797457,30.5345678,2.0,293.024993896,128227260.0,2015-01-24,White-rumped Sandpiper
2015-01-25,-36.2834132,46.7173196,2.0,294.974975586,128329200.0,2015-01-25,White-rumped Sandpiper
2015-01-26,-34.9534931,150.7628059,1.0,289.149993896,128434800.0,2015-01-26,White-rumped Sandpiper
2015-01-27,-34.9534931,150.7628059,1.0,287.349975586,128509200.0,2015-01-27,White-rumped Sandpiper
2015-01-28,-34.9534931,150.7628059,1.0,287.625,128596200.0,2015-01-28,White-rumped Sandpiper
2015-01-29,-43.33994165,39.1253614,2.0,283.699981689,128678400.0,2015-01-29,White-rumped Sandpiper
2015-01-30,-40.5309454,77.4413906,3002.0,290.125,128781600.0,2015-01-30,White-rumped Sandpiper
2015-01-31,-37.4335046,9.349278025,1510.0,295.524993897,128856000.0,2015-01-31,White-rumped Sandpiper
2015-02-01,-34.3360638,-58.74283455,18.0,300.924987793,128930400.0,2015-02-01,White-rumped Sandpiper
2015-02-02,-44.68493125,-63.31047535,9.0,296.774963379,129033000.0,2015-02-02,White-rumped Sandpiper
2015-02-03,-51.6254769,-69.1939545,4.0,286.174987793,129123660.0,2015-02-03,White-rumped Sandpiper
2015-02-04,-34.8094492,48.3063054,2.0,296.399993896,129205800.0,2015-02-04,White-rumped Sandpiper
2015-02-05,-45.63941352,-23.01845358,5214.0,295.699981689,129281400.0,2015-02-05,White-rumped Sandpiper
2015-02-06,-43.3349436,39.11682125,51.0,279.524963379,129373200.0,2015-02-06,White-rumped Sandpiper
2015-02-07,-37.7443856,-57.4269962,21.0,295.524993896,129492000.0,2015-02-07,White-rumped Sandpiper
2015-02-08,-42.56297455,-61.6619555,25.6666666667,289.658325195,129567300.0,2015-02-08,White-rumped Sandpiper
2015-02-09,-47.3815635,-65.8969148,30.3333333333,283.791656494,129642600.0,2015-02-09,White-rumped Sandpiper
2015-02-10,-52.20015245,-70.1318741,35.0,277.924987793,129717900.0,2015-02-10,White-rumped Sandpiper
2015-02-11,-22.5931995,-59.5870978,8.0,299.299987793,129807000.0,2015-02-11,White-rumped Sandpiper
2015-02-12,-34.9534931,150.7628059,2.0,290.725006104,129889800.0,2015-02-12,White-rumped Sandpiper
2015-02-13,-51.5107167,-57.7525994,6.0,281.549987793,129992400.0,2015-02-13,White-rumped Sandpiper
2015-02-14,-52.1806764,-70.12779235,11.0,280.375,130069920.0,2015-02-14,White-rumped Sandpiper
2015-02-15,-40.9787737,-60.3812599333,13.0,295.0,130147200.0,2015-02-15,White-rumped Sandpiper
2015-02-16,-40.5572710667,10.0388216667,1003.0,295.324981689,130233600.0,2015-02-16,White-rumped Sandpiper
2015-02-17,-34.9534931,150.7628059,1.0,292.674987793,130335600.0,2015-02-17,White-rumped Sandpiper
2015-02-18,-43.289485,40.7844257,14.0,279.074981689,130417980.0,2015-02-18,White-rumped Sandpiper
2015-02-19,-51.8894062,-72.3231229,1.0,280.274993896,130507200.0,2015-02-19,White-rumped Sandpiper
2015-02-20,-52.21086295,-70.1315351,501.0,279.449981689,130587000.0,2015-02-20,White-rumped Sandpiper
2015-02-21,-43.30903155,40.78031295,539.0,279.924987793,130676100.0,2015-02-21,White-rumped Sandpiper
2015-02-22,-40.4638136,-66.2045338,1020.0,281.875,130768320.0,2015-02-22,White-rumped Sandpiper
2015-02-23,-41.804863875,-63.902715575,531.0,281.087493897,130856460.0,2015-02-23,White-rumped Sandpiper
2015-02-24,-43.14591415,-61.60089735,42.0,280.299987793,130944600.0,2015-02-24,White-rumped Sandpiper
2015-02-25,-51.66457,-69.20218,11.0,280.449981689,131042820.0,2015-02-25,White-rumped Sandpiper
2015-02-26,-41.59294648,21.37577426,1303.0,280.600006104,131111160.0,2015-02-26,White-rumped Sandpiper
2015-02-27,-31.008010465,-22.59609017,2455.5,289.412506104,131199780.0,2015-02-27,White-rumped Sandpiper
2015-02-28,-20.42307445,-66.5679546,3608.0,298.225006104,131288400.0,2015-02-28,White-rumped Sandpiper
2015-03-01,-36.671655575,-68.57195595,1809.0,289.137496949,131377500.0,2015-03-01,White-rumped Sandpiper
2015-03-02,-52.9202367,-70.5759573,10.0,280.049987793,131466600.0,2015-03-02,White-rumped Sandpiper
2015-03-03,-52.32158035,-70.238330775,197.0,281.087493897,131551230.0,2015-03-03,White-rumped Sandpiper
2015-03-04,-51.722924,-69.90070425,384.0,282.125,131635860.0,2015-03-04,White-rumped Sandpiper
2015-03-05,-51.6643223,-69.2092618,1120.0,279.974975586,131714940.0,2015-03-05,White-rumped Sandpiper
2015-03-06,-52.3578051667,-68.7073406667,3100.0,282.024963379,131798400.0,2015-03-06,White-rumped Sandpiper
2015-03-07,-38.8166667,-62.0666667,6.0,300.474975586,131875200.0,2015-03-07,White-rumped Sandpiper
2015-03-08,-38.8166667,-62.0666667,6.0,295.424987793,131961600.0,2015-03-08,White-rumped Sandpiper
2015-03-09,-51.626049,-69.023247,600.0,281.174987793,132065160.0,2015-03-09,White-rumped Sandpiper
2015-03-10,-51.6254769,-69.1939545,100.0,281.574981689,132160080.0,2015-03-10,White-rumped Sandpiper
2015-03-11,-52.427244075,-69.87236265,8011.0,282.499969482,132234600.0,2015-03-11,White-rumped Sandpiper
2015-03-12,-47.1160187167,-65.5706594,5344.0,285.366638183,132321200.0,2015-03-12,White-rumped Sandpiper
2015-03-13,-41.8047933583,-61.26895615,2677.0,288.233306885,132407800.0,2015-03-13,White-rumped Sandpiper
2015-03-14,-36.493568,-56.9672529,10.0,291.099975586,132494400.0,2015-03-14,White-rumped Sandpiper
2015-03-15,-41.6736868333,-60.4136813666,510.5,293.337478637,132580800.0,2015-03-15,White-rumped Sandpiper
2015-03-16,-46.8538056667,-63.8601098333,1011.0,295.574981689,132667200.0,2015-03-16,White-rumped Sandpiper
2015-03-17,-36.493568,-56.9672529,1.0,298.225006104,132771720.0,2015-03-17,White-rumped Sandpiper
2015-03-18,-43.576175575,-62.80340825,207.0,297.349975586,132822600.0,2015-03-18,White-rumped Sandpiper
2015-03-19,-42.8945242333,-60.5351869,2202.0,277.024993896,132913860.0,2015-03-19,White-rumped Sandpiper
2015-03-20,-44.30814175,41.50993165,501.0,288.325012207,133006500.0,2015-03-20,White-rumped Sandpiper
2015-03-21,-26.4205248667,-70.3919863667,2136.0,288.625,133083000.0,2015-03-21,White-rumped Sandpiper
2015-03-22,-32.8482842,-56.69101835,104.0,289.325012207,133175700.0,2015-03-22,White-rumped Sandpiper
2015-03-23,-41.0255181,-64.4208302667,6172.0,289.25,133257600.0,2015-03-23,White-rumped Sandpiper
2015-03-24,-54.0160402,-67.3387671,500.0,283.5,133369200.0,2015-03-24,White-rumped Sandpiper
2015-03-25,-52.8405931,-68.27122855,251.0,283.975006103,133450230.0,2015-03-25,White-rumped Sandpiper
2015-03-26,-51.665146,-69.20369,2.0,284.450012207,133531260.0,2015-03-26,White-rumped Sandpiper
2015-03-27,-29.616455975,-66.67594445,2310.0,299.674987793,133614000.0,2015-03-27,White-rumped Sandpiper
2015-03-28,-46.39202,-64.6547537,806.0,296.200012207,133687800.0,2015-03-28,White-rumped Sandpiper
2015-03-29,-36.70201525,-60.605767025,464.0,297.737518311,133775400.0,2015-03-29,White-rumped Sandpiper
2015-03-30,-27.0120105,-56.55678035,122.0,299.275024414,133863000.0,2015-03-30,White-rumped Sandpiper
2015-03-31,-34.8428333,-54.6733333,1.0,292.274993896,133952400.0,2015-03-31,White-rumped Sandpiper
2015-04-01,-29.328107,-50.0411073,4.0,292.887496948,134034300.0,2015-04-01,White-rumped Sandpiper
2015-04-02,-23.8133807,-45.4088813,7.0,293.5,134116200.0,2015-04-02,White-rumped Sandpiper
2015-04-03,-38.2746283,-58.23525575,21.0,293.974975586,134202600.0,2015-04-03,White-rumped Sandpiper
2015-04-04,-51.6254769,-69.1939545,2.0,277.924987793,134326740.0,2015-04-04,White-rumped Sandpiper
2015-04-05,-13.111398,-44.7552243,3.0,294.825012207,134370000.0,2015-04-05,White-rumped Sandpiper
2015-04-06,2.50543983333,-62.0955652,2.33333333333,295.608337402,134468900.0,2015-04-06,White-rumped Sandpiper
2015-04-07,18.1222776667,-79.4359061,1.66666666667,296.391662598,134567800.0,2015-04-07,White-rumped Sandpiper
2015-04-08,33.7391155,-96.776247,1.0,297.174987793,134666700.0,2015-04-08,White-rumped Sandpiper
2015-04-09,-51.666988,-69.064835,2.0,280.25,134741640.0,2015-04-09,White-rumped Sandpiper
2015-04-10,34.43066,-86.3914686,2.0,286.975006104,134840700.0,2015-04-10,White-rumped Sandpiper
2015-04-11,15.46782225,-81.072032625,28.0,290.374984742,134914950.0,2015-04-11,White-rumped Sandpiper
2015-04-12,-3.4950155,-75.75259665,54.0,293.774963379,134989200.0,2015-04-12,White-rumped Sandpiper
2015-04-13,29.56161205,-94.61342115,2.0,295.649993896,135082020.0,2015-04-13,White-rumped Sandpiper
2015-04-14,-12.05336185,-81.0650468,12.0,278.625,135158400.0,2015-04-14,White-rumped Sandpiper
2015-04-15,29.2280492,-94.9141926,2.0,294.924987793,135252000.0,2015-04-15,White-rumped Sandpiper
2015-04-16,28.201197075,-89.025580275,43.0,299.149993896,135338400.0,2015-04-16,White-rumped Sandpiper
2015-04-17,31.50002935,-93.3643484,3.0,292.174987793,135426000.0,2015-04-17,White-rumped Sandpiper
2015-04-18,0.687280457143,-76.4983626857,16.0,291.75,135504000.0,2015-04-18,White-rumped Sandpiper
2015-04-19,11.0091298667,-83.9064446333,4.0,297.349975586,135583380.0,2015-04-19,White-rumped Sandpiper
2015-04-20,31.2477041,-89.2183089,3.0,293.149993896,135673500.0,2015-04-20,White-rumped Sandpiper
2015-04-21,17.9685979,-84.8225387667,28.0,294.549987793,135766800.0,2015-04-21,White-rumped Sandpiper
2015-04-22,28.3375909818,-93.8978884182,18.0,298.875,135849600.0,2015-04-22,White-rumped Sandpiper
2015-04-23,29.23961083,-92.56671126,28.0,296.149993896,135932400.0,2015-04-23,White-rumped Sandpiper
2015-04-24,24.890374975,-92.2892351125,98.0,296.850006104,136022520.0,2015-04-24,White-rumped Sandpiper
2015-04-25,30.9962102063,-93.8759466594,205.0,288.0,136096200.0,2015-04-25,White-rumped Sandpiper
2015-04-26,26.696094527,-89.9303208514,2193.0,283.324981689,136188600.0,2015-04-26,White-rumped Sandpiper
2015-04-27,27.9984040909,-88.3841484,120.0,300.799987793,136277100.0,2015-04-27,White-rumped Sandpiper
2015-04-28,29.8179926429,-90.6365662381,128.0,291.274993896,136362900.0,2015-04-28,White-rumped Sandpiper
2015-04-29,30.4964072062,-91.4924147719,264.0,287.725006104,136449900.0,2015-04-29,White-rumped Sandpiper
2015-04-30,30.1193032094,-91.8392645531,491.0,295.125,136534500.0,2015-04-30,White-rumped Sandpiper
2015-05-01,29.9939889277,-92.2934878046,1274.0,288.400024414,136618200.0,2015-05-01,White-rumped Sandpiper
2015-05-02,32.6793803719,-89.9898773917,1196.0,292.924987793,136704600.0,2015-05-02,White-rumped Sandpiper
2015-05-03,32.3129934396,-91.2164082208,1248.0,296.350006104,136789620.0,2015-05-03,White-rumped Sandpiper
2015-05-04,34.5879611308,-91.8423746641,264.0,286.824981689,136879200.0,2015-05-04,White-rumped Sandpiper
2015-05-05,36.5907871154,-90.5752289026,458.0,289.149993896,136956420.0,2015-05-05,White-rumped Sandpiper
2015-05-06,33.7773427423,-90.0663600115,408.0,295.225036621,137053140.0,2015-05-06,White-rumped Sandpiper
2015-05-07,38.051048693,-88.7622984333,342.0,293.899993896,137135640.0,2015-05-07,White-rumped Sandpiper
2015-05-08,35.4194021873,-90.1872213182,983.0,280.575012207,137222100.0,2015-05-08,White-rumped Sandpiper
2015-05-09,32.0154357336,-88.8116671748,991.0,293.149993896,137301600.0,2015-05-09,White-rumped Sandpiper
2015-05-10,34.855003255,-90.3128589283,912.0,289.599975586,137395800.0,2015-05-10,White-rumped Sandpiper
2015-05-11,36.3498007,-92.6662184762,3483.0,288.850006104,137485800.0,2015-05-11,White-rumped Sandpiper
2015-05-12,33.3638596592,-87.4239040592,918.0,280.75,137570100.0,2015-05-12,White-rumped Sandpiper
2015-05-13,32.9887164271,-87.5961371292,560.0,289.899993896,137638980.0,2015-05-13,White-rumped Sandpiper
2015-05-14,37.6364988595,-90.6519311786,4674.0,287.274993896,137742300.0,2015-05-14,White-rumped Sandpiper
2015-05-15,39.8350420424,-88.1661225545,1740.0,286.849975586,137827800.0,2015-05-15,White-rumped Sandpiper
2015-05-16,38.7144418842,-87.6307836042,1486.0,289.774993896,137912700.0,2015-05-16,White-rumped Sandpiper
2015-05-17,38.5516978013,-86.3765956974,466.0,286.099975586,137999100.0,2015-05-17,White-rumped Sandpiper
2015-05-18,38.4085449868,-90.0294967377,6440.0,279.899993896,138090000.0,2015-05-18,White-rumped Sandpiper
2015-05-19,40.9687085283,-90.5321403883,4067.0,281.575012207,138174660.0,2015-05-19,White-rumped Sandpiper
2015-05-20,40.2833083936,-90.094954434,459.0,283.799987793,138259560.0,2015-05-20,White-rumped Sandpiper
2015-05-21,40.9568286446,-88.9972568536,4139.0,285.449981689,138348000.0,2015-05-21,White-rumped Sandpiper
2015-05-22,39.5952337514,-87.46003495,763.0,273.899993896,138430800.0,2015-05-22,White-rumped Sandpiper
2015-05-23,40.0091075298,-86.4190704929,3767.0,282.075012207,138516900.0,2015-05-23,White-rumped Sandpiper
2015-05-24,41.7341420254,-84.7262465525,393.0,288.950012207,138605400.0,2015-05-24,White-rumped Sandpiper
2015-05-25,42.1996905557,-85.6360969127,1180.0,292.399993896,138691800.0,2015-05-25,White-rumped Sandpiper
2015-05-26,43.145479437,-85.6170440889,613.0,292.474975586,138779700.0,2015-05-26,White-rumped Sandpiper
2015-05-27,42.6760222036,-89.8304794571,1441.0,292.899993896,138862800.0,2015-05-27,White-rumped Sandpiper
2015-05-28,41.117197927,-85.6877061405,668.0,295.950012207,138951000.0,2015-05-28,White-rumped Sandpiper
2015-05-29,41.2140696242,-81.1281744121,229.0,293.424987793,139039200.0,2015-05-29,White-rumped Sandpiper
2015-05-30,40.4585715649,-89.9990474162,806.0,294.924987793,139126740.0,2015-05-30,White-rumped Sandpiper
2015-05-31,42.1859302341,-85.3882137293,562.0,282.774993896,139212000.0,2015-05-31,White-rumped Sandpiper
2015-06-01,39.8465899862,-89.3176710897,416.0,296.674987793,139299300.0,2015-06-01,White-rumped Sandpiper
2015-06-02,42.5028956857,-99.7928260524,112.0,299.099975586,139383600.0,2015-06-02,White-rumped Sandpiper
2015-06-03,44.3873683,-89.63065697,154.0,289.274993896,139476600.0,2015-06-03,White-rumped Sandpiper
2015-06-04,42.1611150556,-89.39135255,264.0,300.975006104,139556400.0,2015-06-04,White-rumped Sandpiper
2015-06-05,42.15499938,-90.07333571,44.0,288.875,139644840.0,2015-06-05,White-rumped Sandpiper
2015-06-06,42.328794512,-89.237149332,2114.0,299.774963379,139731300.0,2015-06-06,White-rumped Sandpiper
2015-06-07,48.8482534263,-103.219814926,63.0,277.899993896,139818000.0,2015-06-07,White-rumped Sandpiper
2015-06-08,43.802053625,-95.577604375,397.0,275.149993896,139906800.0,2015-06-08,White-rumped Sandpiper
2015-06-09,45.41657655,-93.268005365,164.0,297.674987793,139989000.0,2015-06-09,White-rumped Sandpiper
2015-06-10,41.9190156294,-87.1990865882,144.0,293.224975586,140074440.0,2015-06-10,White-rumped Sandpiper
2015-06-11,42.5924178478,-86.3954875826,92.0,292.024963379,140162400.0,2015-06-11,White-rumped Sandpiper
2015-06-12,40.9981901944,-75.8827064389,46.0,299.725006104,140250600.0,2015-06-12,White-rumped Sandpiper
2015-06-13,45.371476296,-90.115705584,113.0,293.875,140336400.0,2015-06-13,White-rumped Sandpiper
2015-06-14,45.7081896,-87.4407782438,99.0,294.424987793,140422800.0,2015-06-14,White-rumped Sandpiper
2015-06-15,43.4573653429,-91.3808025714,60.0,286.825012207,140518800.0,2015-06-15,White-rumped Sandpiper
2015-06-16,45.1849448143,-95.9966060714,12.0,290.5,140596200.0,2015-06-16,White-rumped Sandpiper
2015-06-17,46.81427275,-76.2104199,68.0,295.724975586,140683500.0,2015-06-17,White-rumped Sandpiper
2015-06-18,46.93303808,-87.14602416,20.0,297.475006104,140766300.0,2015-06-18,White-rumped Sandpiper
2015-06-19,40.7308631667,-82.9176986,28.0,290.225006104,140862000.0,2015-06-19,White-rumped Sandpiper
2015-06-20,43.375507075,-84.2219496625,69.0,301.625,140941800.0,2015-06-20,White-rumped Sandpiper
2015-06-21,58.8377256333,-75.8789976667,40.0,274.149993896,141033600.0,2015-06-21,White-rumped Sandpiper
2015-06-22,40.9667017667,-84.1642735667,27.0,294.599975586,141113400.0,2015-06-22,White-rumped Sandpiper
2015-06-23,40.428994925,-87.94458675,5.0,290.400024414,141198300.0,2015-06-23,White-rumped Sandpiper
2015-06-24,39.10642808,-75.907279,12.0,295.424987793,141283800.0,2015-06-24,White-rumped Sandpiper
2015-06-25,45.20331795,-81.8117255,4.0,274.174987793,141379200.0,2015-06-25,White-rumped Sandpiper
2015-06-26,58.47100245,-83.77729655,2.0,274.199981689,141467400.0,2015-06-26,White-rumped Sandpiper
2015-06-27,42.0737353667,-77.3416386667,6.0,287.124969482,141564600.0,2015-06-27,White-rumped Sandpiper
2015-06-28,42.4303676833,-74.0742270833,4.5,289.074966431,141644430.0,2015-06-28,White-rumped Sandpiper
2015-06-29,42.787,-70.8068155,3.0,291.024963379,141724260.0,2015-06-29,White-rumped Sandpiper
2015-06-30,43.09612415,-75.0142672,4.0,291.774993896,141804900.0,2015-06-30,White-rumped Sandpiper
2015-07-01,43.2829053,-76.4756777333,8.0,291.074981689,141889800.0,2015-07-01,White-rumped Sandpiper
2015-07-02,44.3748689687,-73.4448507437,51.0,291.099975586,141976800.0,2015-07-02,White-rumped Sandpiper
2015-07-03,43.4991600654,-71.9877373808,46.0,291.575012207,142059480.0,2015-07-03,White-rumped Sandpiper
2015-07-04,40.62767202,-82.10198904,9.0,292.149993896,142147800.0,2015-07-04,White-rumped Sandpiper
2015-07-05,41.7630177333,-71.7700801667,12.0,294.049987793,142241640.0,2015-07-05,White-rumped Sandpiper
2015-07-06,42.0605004,-71.21984975,6.0,294.350006104,142321380.0,2015-07-06,White-rumped Sandpiper
2015-07-07,42.7368477,-70.7942462,1.0,295.749969482,142425300.0,2015-07-07,White-rumped Sandpiper
2015-07-08,47.4425475,-80.0780805,19.0,288.849975586,142492500.0,2015-07-08,White-rumped Sandpiper
2015-07-09,43.0749476,-79.7412405,3.0,292.074981689,142581600.0,2015-07-09,White-rumped Sandpiper
2015-07-10,41.3745376333,-75.6774484333,6.0,293.724975586,142664400.0,2015-07-10,White-rumped Sandpiper
2015-07-11,41.019005475,-72.4244728,6.0,296.100006104,142764000.0,2015-07-11,White-rumped Sandpiper
2015-07-12,43.0878833,-70.4677292667,4.0,296.0,142851480.0,2015-07-12,White-rumped Sandpiper
2015-07-13,47.9308786875,-106.63386135,8.0,275.424987793,142938000.0,2015-07-13,White-rumped Sandpiper
2015-07-14,43.843159325,-71.920940275,10.0,294.450012207,143024220.0,2015-07-14,White-rumped Sandpiper
2015-07-15,39.9309157,-73.5957753333,5.0,290.899993896,143101500.0,2015-07-15,White-rumped Sandpiper
2015-07-16,48.29805886,-76.02908162,6.0,292.375,143184600.0,2015-07-16,White-rumped Sandpiper
